Id,PostTypeId,ParentId,CreationDate,Score,OwnerUserId,OwnerDisplayName,Title,Tags,AnswerCount,CommentCount
"16349389","1","","2013-05-02 23:30:49","3","501827","","Python 2.7 PANDAS grouping data by value ranges","<python-2.7><pandas>","2",""
"16387068","1","","2013-05-05 17:20:43","0","2349240","","module import error in pandas","<python><module><pandas><importerror>","","1"
"16412099","1","","2013-05-07 05:54:24","0","741099","","Parse a Pandas column to Datetime","<python><python-2.7><numpy><scipy><pandas>","2","3"
"16421395","1","","2013-05-07 14:19:10","1","501827","","PANDAS - Plotting specific rows and changing order of columns","<python><plot><pandas><dataframes>","1","1"
"16423736","1","","2013-05-07 16:09:59","2","741099","","Multiply all columns in a Pandas dataframe together","<python><python-2.7><numpy><scipy><pandas>","1",""
"16474443","1","","2013-05-10 02:56:20","1","1790114","","Mask timeseries outside business hours","<python><pandas>","1",""
"16527491","1","","2013-05-13 17:11:05","-1","1754273","","Python perform operation in string","<python><pandas><condition>","2",""
"15589354","1","","2013-03-23 16:47:03","3","1043144","","Frequency tables in pandas (like plyr in R)","<python><group-by><pandas>","2","3"
"15622962","1","","2013-03-25 19:19:05","0","1156707","","How can I reindex a series created through the collapsing of a DataFrame?","<python><pandas>","2",""
"15690925","1","","2013-03-28 19:52:47","2","338825","","Pandas time series operations","<python><scipy><pandas><time-series>","2",""
"15707746","1","","2013-03-29 16:54:10","-1","2216109","","Python : How can I get Rows which have the max value of the group to which they belong?","<python><pandas>","1","2"
"15718908","1","","2013-03-30 13:10:56","1","1319312","","Merging whilst keeping order in R and pandas","<python><r><data.frame><pandas>","1",""
"15742983","1","","2013-04-01 11:53:15","1","1708646","","rpy2 and R debugging","<python><r><pandas><rpy2>","1","1"
"15753916","1","","2013-04-02 00:00:06","1","283296","","Dot products in Pandas","<python><pandas>","2","1"
"15772009","1","","2013-04-02 18:50:12","3","248237","","shuffling/permutation a dataframe in pandas","<python><numpy><pandas>","2",""
"15778371","1","","2013-04-03 03:29:26","1","2238586","","read_csv convert date in 3 columns to 1 column date format like YYYY-MM-DD using pandas in Python","<python-2.7><numpy><pandas>","2",""
"15786686","1","","2013-04-03 11:56:15","0","2216109","","groupby that contain more than one element","<python><pandas>","2",""
"15811414","1","","2013-04-04 12:38:18","1","2244731","","Pandas dataframe merge issue","<python-2.7><pandas>","1","4"
"15843123","1","","2013-04-05 20:40:03","0","892627","","Reading Multiple CSV Files into Python Pandas Dataframe","<python><pandas>","1","1"
"15859961","1","","2013-04-07 07:26:55","2","2253810","","FX Data - analyse intraday data","<python><pandas>","1",""
"15862608","1","","2013-04-07 12:54:46","0","1072888","","How to do a customized ""average"" for pandas multilevel dataframe?","<performance><pandas>","","4"
"15864710","1","","2013-04-07 16:25:52","0","1156707","","How can I check if the values in a series are contained in any of the intervals defined the rows of a DataFrame?","<pandas><vectorization>","2","6"
"15866549","1","","2013-04-07 19:04:05","0","1286263","","Modifing a pandas row after iterating on rows","<python><pandas>","","3"
"15884963","1","","2013-04-08 17:08:41","0","1615371","","pandas time series join","<python><pandas>","","3"
"15887191","1","","2013-04-08 19:22:14","0","1121352","","Python pseudo inverse and determinant of a vector","<python><vector><numpy><pandas><linear-algebra>","1",""
"16110142","1","","2013-04-19 17:18:52","1","423805","","Grouping and ordering at one level, showing counts on another","<python><pandas>","1","1"
"16112209","1","","2013-04-19 19:32:08","0","1527133","","Multiplying Columns by Scalars in Pandas","<python><pandas>","2",""
"16171284","1","","2013-04-23 13:57:37","1","1948860","","using python pandas, find the count of an element in a column grouped by a few columns","<python-2.7><pandas>","1","4"
"16311793","1","","2013-05-01 02:14:38","3","2336373","","Why does pandas groupby().transform() require a unique index?","<python><pandas>","1","1"
"16327412","1","","2013-05-01 22:20:02","2","2127988","","Reindexing error makes no sense","<python><indexing><pandas>","1",""
"16353729","1","","2013-05-03 07:25:48","1","2331506","","Pandas: How to use apply function to multiple columns","<python-2.7><data.frame><pandas><apply>","2",""
"16358036","1","","2013-05-03 11:37:50","-1","2324693","","Syntax error when converting from float64 to integer","<python><pandas>","1",""
"16402620","1","","2013-05-06 16:05:01","0","460147","","Unexpected output with pivot_tables in Pandas","<python><pandas>","1",""
"16413414","1","","2013-05-07 07:22:01","0","1705310","","grouping in pandas data frame","<python><data.frame><pandas>","4",""
"16480232","1","","2013-05-10 10:29:06","2","743775","","Pandas Plots: Separate color for weekends, pretty printing times on x axis","<python><matplotlib><pandas><time-series>","1","2"
"16513727","1","","2013-05-13 01:26:32","2","1888451","","Calculating Covariance in Pandas Time Series","<python><pandas><time-series><covariance>","2","3"
"16553298","1","","2013-05-14 21:39:00","1","2383521","","Pandas: Re-assigning values to a 'block' of a Data frame","<pandas><dataframes>","1","1"
"16562080","1","","2013-05-15 10:00:13","0","1911866","","How to count number of index or Null values in Pandas dataframe group","<pandas>","1",""
"16573089","1","","2013-05-15 19:07:55","0","721768","","Reading binary data into pandas","<python><pandas>","1","5"
"16025586","1","","2013-04-15 22:14:23","1","1642513","","Confusion regarding Merge in Pandas","<merge><pandas>","1",""
"16074392","1","","2013-04-18 04:17:10","0","1819479","","Getting vertical gridlines to appear in line plot in matplotlib","<python><matplotlib><pandas>","1",""
"16121392","1","","2013-04-20 14:25:21","2","1897192","","How to read csv file into pandas DataFrame with multiple row index level?","<python><pandas>","1",""
"16121425","1","","2013-04-20 14:29:05","0","921227","","Merge columns of a dataframe into a list after merging by the first column","<python><group-by><pandas>","1",""
"16140174","1","","2013-04-22 05:44:05","1","1564449","","Iterating through DataFrame row index in reverse order","<python><pandas>","1",""
"16241402","1","","2013-04-26 16:48:02","1","2309282","","Pandas Data Frame join by grouping","<python><join><data.frame><pandas>","1",""
"16266019","1","","2013-04-28 18:07:33","1","2329714","","Python Pandas: Group datetime column into hour and minute aggregations","<python><date><pandas>","3","2"
"16288320","1","","2013-04-29 21:10:42","4","2333690","","pandas handling of numpy timedelta64[ms]","<python><numpy><pandas>","1",""
"16307702","1","","2013-04-30 19:38:51","2","2333690","","Pandas dataframe without copy","<pandas>","1","1"
"16309928","1","","2013-04-30 22:22:50","2","1529734","","conditional cumulative sum for pandas array","<python><pandas>","1",""
"16318329","1","","2013-05-01 12:44:50","2","2336373","","Is there an efficient way to merge two sorted dataframes in pandas, maintaing sortedness?","<python><numpy><pandas>","1","8"
"16327055","1","","2013-05-01 21:46:47","0","559827","","How to add an empty column to a dataframe?","<pandas>","1","1"
"16363233","1","","2013-05-03 16:07:16","3","741099","","Pandas error: 'DataFrame' object has no attribute 'loc'","<python><python-2.7><numpy><scipy><pandas>","2",""
"16385785","1","","2013-05-05 14:56:02","0","1467553","","Add days to dates in dataframe","<python><pandas>","1","1"
"16392921","1","","2013-05-06 06:10:36","0","2006674","","Make more than one chart in same IPython Notebook cell","<python><pandas><ipython><ipython-notebook>","1",""
"16395446","1","","2013-05-06 09:10:48","1","241515","","Pandas: extract and select data from columns using a pattern","<python><group-by><pandas>","2",""
"16426195","1","","2013-05-07 18:36:59","0","1843099","","how to groupby a DataFrame by index","<python><pandas>","1","5"
"16444797","1","","2013-05-08 15:41:08","1","1172989","","which is the most efficient way of loading a JSON dataset into Pandas DataFrames","<python><json><data.frame><pandas>","1","4"
"16447119","1","","2013-05-08 17:52:06","1","2363411","","Pandas Dataframe label selection","<python><data.frame><pandas>","2","1"
"16453465","1","","2013-05-09 02:39:55","2","1332492","","multi-column factorize in pandas","<python><pandas><enumeration><data-cleansing>","3","2"
"16453644","1","","2013-05-09 03:02:10","0","741099","","Regression with Date variable using Scikit-learn","<python><python-2.7><numpy><pandas><scikit-learn>","2",""
"16466670","1","","2013-05-09 16:33:38","1","2051311","","Fill NaN in candlestick OHLCV data","<python><pandas>","2",""
"16472650","1","","2013-05-09 23:10:41","0","2127988","","getting info for data from the web","<python><web><module><pandas>","1",""
"16472729","1","","2013-05-09 23:18:13","0","1642513","","Matrix multiplication in pandas","<python><pandas>","1",""
"16476924","1","","2013-05-10 07:04:49","-1","245549","","How to iterate over rows in a DataFrame?","<python><pandas><rows><dataframes>","1",""
"16490005","1","","2013-05-10 20:03:16","2","1659087","","How can I use a Pandas data structure to calculate autocorrelation?","<python><numpy><scipy><pandas>","1","12"
"16502163","1","","2013-05-11 22:02:48","0","16706","","pandas dataframe with variable length multiindex replaces values with NaN","<python><pandas>","1","2"
"16504234","1","","2013-05-12 04:34:24","1","2373506","","Correlating arrays and nested for loop in Pandas (stock portfolio analysis)","<python><arrays><pandas><finance><stocks>","1",""
"16512802","1","","2013-05-12 22:44:09","-1","","user2375903","Is there a race condition with DataFrame.update in Pandas?","<python><pandas>","","16"
"16563552","1","","2013-05-15 11:14:13","1","784684","","Pandas: fancy indexing a dataframe","<numpy><pandas>","1","2"
"16575868","1","","2013-05-15 22:12:30","2","2188652","","Efficiently creating additional columns in a pandas DataFrame using .map()","<python><map><pandas><dataframes>","1",""
"15997430","1","","2013-04-14 09:09:07","1","390388","","Moving row values between columns based on other column values in a Pandas DataFrame","<python><pandas>","1",""
"16026181","1","","2013-04-15 23:14:34","0","64421","","Downloading treasury data with Pandas read_csv","<python><csv><pandas>","1",""
"16026216","1","","2013-04-15 23:17:27","0","2284427","","Pandas: Combining values in multiple columns to create a new column","<python><pandas>","1",""
"16065912","1","","2013-04-17 16:59:59","0","1904647","","Pandas regression calculating 'nan' for some standard errors?","<pandas>","1","1"
"16093594","1","","2013-04-18 21:42:16","0","2284040","","pandas sort with smaller memory footprint?","<python><pandas>","1",""
"16110252","1","","2013-04-19 17:24:20","2","2079029","","Need to compare very large files around 1.5GB in python","<python><csv><numpy><pandas><large-data-volumes>","3","2"
"16122955","1","","2013-04-20 17:05:47","0","1248167","","How to retrieve all indexes from pandas DataFrame","<index><pandas>","1","1"
"16153530","1","","2013-04-22 17:51:55","2","2040900","","Conditional replacement in pandas","<python><replace><conditional><pandas>","1",""
"16182822","1","","2013-04-24 03:22:42","0","1564449","","csv & xlsx files import to pandas data frame: speed issue","<python><csv><pandas><xlsx><openpyxl>","1","3"
"16220263","1","","2013-04-25 16:39:24","0","1720740","","How to build groups with read_csv()?","<python><python-3.x><statistics><pandas><time-series>","1",""
"16278902","1","","2013-04-29 12:41:41","2","245549","","How to apply a function to several columns of a GroupBy object?","<group-by><pandas><aggregate>","1",""
"16303918","1","","2013-04-30 15:47:36","0","559827","","How to perform key-restricted broadcast-operate-update in Pandas?","<pandas>","2",""
"16359955","1","","2013-05-03 13:22:05","2","2346662","","Concatenating dictionaries of numpy arrays of different lengths (avoiding manual loops if possible)","<python><dictionary><pandas><concatenation>","1","0"
"16362436","1","","2013-05-03 15:24:50","0","1052117","","Python equivalent of R's R2HTML to output interactive results?","<python><r><pandas>","1",""
"16373791","1","","2013-05-04 11:30:42","0","754357","","Filter pandas DataFrame columns","<python><pandas>","1",""
"16376159","1","","2013-05-04 15:56:27","-1","741099","","Plotting a Pandas DataSeries.GroupBy","<python><python-2.7><numpy><scipy><pandas>","1",""
"16389097","1","","2013-05-05 21:00:20","2","1533576","","Pandas hierarchical columns and csv functions","<python><pandas>","1","1"
"16396903","1","","2013-05-06 10:35:58","0","461436","","Delete first three rows of a dataframe in pandas","<pandas><ipython-notebook>","2",""
"16397035","1","","2013-05-06 10:43:18","1","2006674","","Change index to date/time type in pandas?","<python><pandas>","1","2"
"16406343","1","","2013-05-06 20:03:32","1","283296","","my_dataframe.new_column = value?","<python><pandas>","1",""
"16406611","1","","2013-05-06 20:20:49","0","1843099","","how to get particular part of DataFrame","<python><pandas>","1",""
"16425225","1","","2013-05-07 17:37:57","0","1615371","","HDFStore error 'correct atom type -> [dtype->uint64'","<pandas><pytables>","1","7"
"16465708","1","","2013-05-09 15:41:22","-3","2366871","","Resample of timeseries preserving causality","<python><pandas><causality>","2","2"
"16490261","1","","2013-05-10 20:23:32","1","745557","","Python Pandas, write DataFrame to fixed-width file (to_fwf?)","<python><pandas><fixed-width>","","2"
"16500642","1","","2013-05-11 18:56:59","0","2373506","","Inputting stock tickers into Pandas and producing a table of returns","<python><pandas><finance><stocks>","1",""
"16502451","1","","2013-05-11 22:51:59","-1","2373890","","compare the values from two rows in panda dataframe","<python><csv><data.frame><pandas><fill>","",""
"16511319","1","","2013-05-12 19:42:12","0","1159005","","Trouble with NaNs: set_index().reset_index() corrupts data","<indexing><pandas><nan>","1","3"
"16533421","1","","2013-05-14 00:46:23","0","1637638","","Comparing rows of pandas dataframe (rows have some overlapping values)","<python><pandas><dataframes>","2","2"
"16555117","1","","2013-05-15 00:57:53","0","369541","","about concat in pandas : using row data to create new columns","<python><pandas>","1","4"
"16572513","1","","2013-05-15 18:31:15","1","50899","","Easy way to set the position of x-axis in pandas?","<python><matplotlib><pandas>","1","4"
"16610396","1","","2013-05-17 13:32:31","0","2331506","","pandas: efficient way to make calculations within groups","<group-by><pandas><resampling>","1","1"
"15972264","1","","2013-04-12 13:09:14","2","1397476","","Why doesn't this function ""take"" after I iterrows over a pandas DataFrame?","<python><pandas>","3",""
"15982536","1","","2013-04-12 23:42:07","2","283296","","Defining operators that work on multiple dataframes","<python><pandas>","1","2"
"15997379","1","","2013-04-14 09:01:58","0","2101790","","Pandas Pivot table subtotals per each cols","<python><pandas>","2",""
"16004266","1","","2013-04-14 20:59:31","0","500501","","Timeseries average with python","<python><pandas><time-series>","2",""
"16050358","1","","2013-04-17 02:23:31","1","2284427","","Combining DataFrames without Nans","<python><pandas>","1",""
"16064308","1","","2013-04-17 15:36:00","0","1610719","","Include labels for each data point in pandas plotting","<python><pandas>","1",""
"16103238","1","","2013-04-19 11:09:34","1","1167915","","Pandas Timedelta in Days","<python><numpy><timestamp><pandas>","1",""
"16159145","1","","2013-04-23 00:55:50","0","1564449","","Get next and previous entries while looping through Pandas Series","<python><pandas>","2","1"
"16207023","1","","2013-04-25 05:30:26","0","814907","","Python pandas read_csv like functionality from list to a DataFrame?","<python><datetime><csv><pandas>","1",""
"16243462","1","","2013-04-26 19:00:59","1","1706564","","Keep only one record with a given ID in data frame using pandas","<python><pandas>","1","1"
"16249736","1","","2013-04-27 07:59:07","2","1351876","","How to import data from mongodb to pandas?","<mongodb><pandas>","2",""
"16275042","1","","2013-04-29 09:15:50","0","1897192","","Is there a faster way to calculate %b (perecent b - Bollinger Bands)?","<python><pandas>","","3"
"16277047","1","","2013-04-29 11:03:20","1","2331506","","Efficient way to do spatial anaylsis with pandas","<pandas><gis><geopy>","1",""
"16309739","1","","2013-04-30 22:05:06","0","2331506","","Pandas: Combine resampling with groupby and calculate time differences","<group-by><pandas><time-series>","1","1"
"16343759","1","","2013-05-02 17:03:30","2","416626","","Plotting grouped data by date","<python><pandas>","1",""
"16359195","1","","2013-05-03 12:40:47","0","2006674","","pandas.io.sql returnt that that table does not existst, even if it is existing","<python><sqlite3><pandas>","1",""
"16371095","1","","2013-05-04 06:02:08","0","1533576","","Building a hierarchically indexed DataFrame from existing DataFrames","<python><pandas>","2",""
"16384332","1","","2013-05-05 12:04:30","1","1072888","","How to speed up pandas row filtering by string matching?","<python><filter><pandas>","3","2"
"16386277","1","","2013-05-05 15:50:09","0","616730","","Using pandas to import timeseries data from a csv with several different types of rows","<python><pandas><time-series>","","1"
"16388148","1","","2013-05-05 19:14:54","0","2333196","","Converting from Unicode in Python","<python><unicode><pandas>","1","1"
"16409050","1","","2013-05-06 23:47:34","1","2005869","","Associating units with Pandas DataFrame","<python><csv><pandas>","1",""
"16415751","1","","2013-05-07 09:35:12","1","1351876","","pandas plot function gives ValueError: x and y must have same first dimension","<python><pandas>","2","10"
"16434032","1","","2013-05-08 06:26:03","1","75033","","How to pick and choose columns from dataframes and put them into new ones?","<python><pandas>","2","4"
"16451881","1","","2013-05-08 23:27:47","1","1236977","","Pandas Reduction Error when trying to update dataframe","<python><pandas>","1","3"
"16476413","1","","2013-05-10 06:29:10","2","1494637","","How to insert pandas dataframe via mysqldb into database?","<python><mysql><pandas><mysql-python>","2",""
"16485639","1","","2013-05-10 15:24:44","1","511792","","Python pandas dataframe: filter columns using a list?","<python><data.frame><pandas>","1",""
"16512977","1","","2013-05-12 23:12:31","0","1888451","","Pandas Shaping Data for Covariance","<python><pandas><time-series><covariance>","1","3"
"16517240","1","","2013-05-13 07:56:59","1","743775","","Pandas: Using Unix epoch timestamp as Datetime index","<python><numpy><pandas><time-series>","1",""
"16596387","1","","2013-05-16 20:00:44","0","2388218","","Having issues reading a .csv file python-pandas","<python><pandas>","2",""
"16598043","1","","2013-05-16 21:47:55","0","30636","","Reading Files in HDFS (Hadoop filesystem) directories into a Pandas dataframe","<python><hadoop><pandas><hdfs>","1","3"
"16628329","1","","2013-05-18 19:46:20","0","283296","","HDF5 and SQLite. Concurrency, compression & I/O performance","<python><sqlite><pandas><hdf5>","2","1"
"15889998","1","","2013-04-08 22:16:21","-1","1121352","","Pandas force matrix multiplication","<python><pandas><matrix-multiplication><dot-product><dataframes>","2","4"
"15900670","1","","2013-04-09 11:29:47","0","390388","","Pandas set_option - more than one option per line","<python><pandas>","1",""
"15929220","1","","2013-04-10 14:50:28","0","983191","","apply changes to the column names of a dataframe","<python><pandas>","2",""
"15952291","1","","2013-04-11 15:05:14","1","190894","","How to duplicate rows in pandas, based on items in a list","<python><pandas>","1",""
"15976026","1","","2013-04-12 16:05:06","1","2275081","","Unexpected result of DataFrame sort","<sorting><data.frame><pandas>","1","7"
"16005883","1","","2013-04-15 00:20:56","1","599251","","Pandas: Moving from table to matrix layout","<python><pandas>","1",""
"16022094","1","","2013-04-15 18:19:23","1","1361752","","Using pandas to read text file with leading whitespace gives a NaN column","<python-2.7><pandas>","1","1"
"16022184","1","","2013-04-15 18:25:25","0","2005869","","CSV-like data in script to Pandas DataFrame","<python><pandas><ipython-notebook>","1","2"
"16031237","1","","2013-04-16 07:34:07","0","700597","","Incorrect plot from a pandas Series with datetimes indeces","<matplotlib><pandas>","1","1"
"16088741","1","","2013-04-18 16:46:56","2","1642513","","Pandas: add a column to a multiindex column dataframe","<pandas><multi-index>","1",""
"16108423","1","","2013-04-19 15:42:47","1","1888451","","Replacing Names with Index From Separate File using Pandas","<python><indexing><pandas>","1","2"
"16139147","1","","2013-04-22 03:51:55","0","1564449","","Conditionally combine columns in pandas data frame","<python><pandas>","1",""
"16175874","1","","2013-04-23 17:48:05","0","454466","","python pandas dataframe slicing by date conditions","<python><data.frame><pandas>","2",""
"16181814","1","","2013-04-24 01:19:06","0","1156707","","Why can I not change the values in a subset of cells from a DataFrame column?","<pandas><slicing>","","4"
"16244180","1","","2013-04-26 19:52:27","1","248237","","handling zeros in pandas DataFrames column divisions in Python","<python><numpy><pandas><dataframes>","1","2"
"16269376","1","","2013-04-28 23:59:49","4","1382498","","denormalize csv file with python / pandas dataframe","<python><pandas>","2",""
"16301546","1","","2013-04-30 13:48:05","0","655733","","Swapping Axes in Pandas","<python><index><pandas><swap>","1",""
"16303467","1","","2013-04-30 15:22:56","0","1111799","","stranage error: pandas doesn't print result in emacs mode","<python><pandas>","2",""
"16331581","1","","2013-05-02 06:19:05","1","1848624","","drop duplicates in Python Pandas DataFrame not removing duplicates","<python><numpy><pandas>","2","3"
"16350864","1","","2013-05-03 02:54:12","0","1867185","","Renaming series in pandas","<python><pandas>","1","1"
"16371292","1","","2013-05-04 06:29:50","0","921227","","pandas dataframe groupby like mysql, yet into new column","<python><group-by><pandas><dataframes>","1","4"
"16403442","1","","2013-05-06 16:57:04","0","518430","","Working With Series in Reverse Order (Latest First)","<pandas>","1","1"
"16435697","1","","2013-05-08 08:11:56","0","2331506","","Pandas: Get label for value in Series Object","<python><pandas><series>","1",""
"16568964","1","","2013-05-15 15:19:46","2","2324693","","Make a multiline plot from .CSV file in matplotlib","<csv><matplotlib><pandas>","2","6"
"16569105","1","","2013-05-15 15:26:30","0","1610864","","What is the Python (numpy or scipy or Pandas) equivalent for R's adjboxStats function?","<python><r><numpy><scipy><pandas>","1",""
"16583668","1","","2013-05-16 09:26:32","0","2386438","","merge 2 dataframes in Pandas: join on some columns, sum up others","<python><pandas>","1",""
"16605039","1","","2013-05-17 08:50:30","0","245549","","How to define a function in pandas that takes series as an argument?","<python><pandas><series><dataframes>","1",""
"16629524","1","","2013-05-18 22:18:22","1","1507844","","pandas read_csv end of section flag","<python><pandas>","1","1"
"16653815","1","","2013-05-20 16:17:20","1","1706564","","Horizontal stacked bar chart in Matplotlib","<python><matplotlib><pandas>","3","3"
"16682190","1","","2013-05-22 01:43:53","0","2284427","","pandas dataframe.drop(col,axis=1) does not drop column from column.levels in multiindex dataframe","<python><pandas>","","2"
"16684346","1","","2013-05-22 05:49:14","1","1705310","","Pandas group by operations on a data frame","<python><pandas>","1",""
"16261678","1","","2013-04-28 09:54:49","1","1772165","","Why is there so much fuzz about d3 and alike?","<matplotlib><d3.js><report><pandas><data-visualization>","1","1"
"16268226","1","","2013-04-28 21:40:35","0","1610719","","Finding Pandas row location","<python><pandas>","1","2"
"16304750","1","","2013-04-30 16:29:44","1","2336654","","python pandas index is_unique not working","<python><pandas><unique><indexes>","1","2"
"16312662","1","","2013-05-01 04:18:13","0","279631","","Time Series plot of timestamps in monthly buckets using Python/Pandas","<python><matplotlib><pandas>","","5"
"16319106","1","","2013-05-01 13:34:13","1","2336373","","What's the equivalent of cut/qcut for pandas date fields?","<python><pandas>","4",""
"16338770","1","","2013-05-02 13:05:09","0","1319312","","Python equivalent of R's mclapply()","<python><r><pandas><multicore>","0","5"
"16343318","1","","2013-05-02 16:38:33","0","2343952","","Pandas: convert csv file to epoch format time","<python><csv><pandas><epoch>","","1"
"16349652","1","","2013-05-03 00:03:28","2","1159005","","Pandas DataFrame from WB WDI data: combine year columns into ""year"" variable and merge rows","<python><pivot><pandas><time-series><tabular>","3",""
"16382509","1","","2013-05-05 07:52:22","0","2351454","","Pandas resampling hourly timeseries into hourly proportion timeseries","<pandas><time-series><resampling>","1",""
"16384948","1","","2013-05-05 13:21:29","0","741099","","Loop that will create new Pandas.DataFrame column","<python><python-2.7><numpy><pandas><scikit-learn>","2",""
"16424493","1","","2013-05-07 16:52:02","2","2331506","","Pandas: Setting no. of max rows","<python><formatting><pandas><ipython-notebook>","1","8"
"16486762","1","","2013-05-10 16:28:05","1","511792","","Python pandas: select columns with all zero entries in dataframe","<python><data.frame><pandas>","1",""
"16490460","1","","2013-05-10 20:38:21","0","511792","","Running python script in bash: cannot find module?","<python><bash><pandas>","1","7"
"16560758","1","","2013-05-15 08:56:37","1","241515","","Pandas: frequency of an element in two groups of columns","<python><group-by><pandas>","2","1"
"16591869","1","","2013-05-16 15:41:26","-2","921227","","Pivoting duplicate columns into rows","<python><pandas>","1","2"
"16591923","1","","2013-05-16 15:43:54","0","1486457","","rename index of a pandas dataframe","<python><pandas>","2",""
"16599797","1","","2013-05-17 00:55:42","2","680232","","Stop pandas plot from doing new x-axis layout","<python><matplotlib><pandas>","1","5"
"16606362","1","","2013-05-17 10:02:24","4","245549","","Is there universal if function in numpy?","<python><numpy><scipy><pandas><series>","2",""
"16616141","1","","2013-05-17 19:00:47","1","2388218","","Deleting all columns except a few python-pandas","<python><pandas>","2",""
"16619664","1","","2013-05-18 00:48:57","0","283296","","Concatenating and sorting thousands of CSV files","<python><pandas>","1","5"
"16626058","1","","2013-05-18 15:44:31","1","1332492","","Do non-unique indexes provide any performance advantage in pandas?","<python><performance><index><pandas><binary-search>","1",""
"16626082","1","","2013-05-18 15:47:10","0","2331506","","Pandas: Period object to abstract from time","<python><pandas><period>","1",""
"16660133","1","","2013-05-21 00:04:37","1","1527133","","Pandas Panel Slicing - Improving Performance","<python><pandas>","1",""
"16690141","1","","2013-05-22 11:05:39","0","2186859","","Pandas stack unstack pivot hierarchical index - reshape dataframe","<stack><pandas><pivot><hierarchical>","1",""
"16724791","1","","2013-05-23 22:17:08","0","2297170","","pandas resample doesn't work with numpy 1.7","<python><csv><numpy><pandas>","1","5"
"16744637","1","","2013-05-24 22:50:45","1","86887","","Python PandasL Accessing values from second index in multi-indexed dataframe","<python><pandas><multi-index>","1",""
"16762014","1","","2013-05-26 17:48:01","1","2331506","","Pandas: Exponential smoothing function for column","<python><statistics><pandas>","1","2"
"16770420","1","","2013-05-27 09:43:34","0","2331506","","Pandas: complex resampling and groupby with Multiindex","<python><pandas><smoothing><resampling>","","9"
"16794899","1","","2013-05-28 14:40:54","2","721242","","Attribute access on invalidly named columns","<pandas>","1",""
"16803107","1","","2013-05-28 23:22:50","0","1316786","","Forcing truediv with pandas DataFrame","<python><python-2.7><numpy><pandas>","","5"
"16824607","1","","2013-05-29 21:59:14","2","283296","","Pandas: Appending a row to a dataframe and specify its index label","<python><pandas>","1",""
"16438709","1","","2013-05-08 10:47:54","3","743775","","Find Unique Dates in Numpy Datetime Array","<python><numpy><scipy><pandas>","1","3"
"16456751","1","","2013-05-09 07:35:25","2","2335796","","matplotlib ""axis.invert_xaxis"" crashes when using datetime","<python><matplotlib><pandas>","1",""
"16459217","1","","2013-05-09 10:05:10","2","1426056","","In pandas, how can I get a DataFrame as the output while I sum the DataFrame","<python><data.frame><pandas>","1","3"
"16471864","1","","2013-05-09 22:00:55","0","788153","","python. Why Can't I read even 1 GB file in pandas?","<python><load><pandas>","0","12"
"16500079","1","","2013-05-11 17:49:33","1","988349","","Issue with Pandas boxplot within a subplot","<python><pandas>","1",""
"16510492","1","","2013-05-12 18:05:03","4","2375421","","python, storing dictionaries inside a dataframe","<python><dictionary><data.frame><pandas>","2",""
"16516574","1","","2013-05-13 07:11:17","0","2051311","","Convert DataFrame with index-OHLC data to index-O index-L index-H index-O (flatten OHLC data)","<python><numpy><pandas>","1",""
"16522380","1","","2013-05-13 12:44:17","0","467379","","Python pandas plot is a no-show","<python><matplotlib><pandas>","1","2"
"16524675","1","","2013-05-13 14:35:25","1","38483","","How to create bar chart with secondary_y from dataframe","<python><matplotlib><pandas>","0","6"
"16568543","1","","2013-05-15 15:01:23","-2","1840504","","How to prepare input for time delay neural network in Python?","<python><numpy><pandas><neural-network><time-series>","1","1"
"16584156","1","","2013-05-16 09:49:18","0","1898534","","pandas SparseDataFrame insertion","<python><data.frame><pandas>","1",""
"16621963","1","","2013-05-18 07:51:39","1","743775","","Pandas: What are the cases when count returned by DataFrame describe is a floating point","<python><data.frame><pandas>","1","3"
"16689737","1","","2013-05-22 10:43:53","2","217994","","Assign to selection in pandas","<python><pandas>","1",""
"16705598","1","","2013-05-23 04:19:17","0","2172472","","Python 2.7 - statsmodels - formatting and writing summary output","<python><python-2.7><pandas><statsmodels>","1","2"
"16729483","1","","2013-05-24 07:10:54","0","2393747","","Converting strings to floats in a DataFrame","<python><pandas>","2","1"
"16729574","1","","2013-05-24 07:17:06","1","245549","","How to get a value from a cell of a data frame?","<python><table><data.frame><pandas>","2",""
"16732418","1","","2013-05-24 10:03:25","1","2417049","","Delete duplicate values in a row within a Pandas DataFrame (Python)","<python><duplicates><pandas>","2",""
"16734621","1","","2013-05-24 12:08:44","2","2107677","","Random walk pandas","<python><pandas><random-walk>","1",""
"16741068","1","","2013-05-24 18:05:09","0","2418518","","Importing data with Pandas","<python><pandas>","1",""
"16755731","1","","2013-05-26 02:35:07","0","1675004","","Python Pandas find non zero indices","<python><numpy><pandas>","2","1"
"16755780","1","","2013-05-26 02:48:03","1","1675004","","Python pandas an efficient way to see which column contains a value and use its coordinates as an offset","<python><pandas>","1","4"
"16774127","1","","2013-05-27 13:17:12","0","2069099","","Pandas: optimizing some python code by getting rid of DataFrame.apply()","<python><optimization><pandas>","1",""
"16782323","1","","2013-05-28 00:48:52","2","1642513","","Python pandas: Keep selected column as DataFrame instead of Series","<python><pandas>","1","1"
"16910795","1","","2013-06-04 05:59:52","0","461436","","pandas.to_datetime ERROR","<python><pandas><ipython-notebook>","2","3"
